,,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years,1Base_Wx-Years
weather_year,,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
region,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,2022-09-01,1.0266106179506407,0.9979073649552649,0.9965703641062393,1.0080788789268489,1.0153554526791433,0.9888152590461854,1.0070000992311687,1.0058490219986558,0.982333691629177,1.0054256283350842,1.0010554578063622,0.9945545282943532,1.002928633167819,0.9943032618880314,0.9972361792387101,1.0100040765596492,1.0005855241058288,1.0078369816342676,0.9795504249529629,1.0195946081597855,1.0135813665423588,0.9900130133123288,0.9808798736039959,1.000963560399976,0.993662362686757,1.0047229178156156,0.9997400264102214,1.0164090903766234,0.9951741603391269,0.9789150180097388
Austria,2022-10-01,1.0012359628678453,1.0263355064571498,0.9897295439565853,0.9922844984828774,1.0178278314620797,1.005646851295999,0.9798032553440708,0.9983134999178819,0.9954564987731491,0.993743317036067,0.9998999330237074,0.9905342850385955,0.9909929443384349,1.0207133506773827,1.0004065977378458,1.0120851015979615,1.0134555746605143,0.9903632436411686,1.0080338703595906,1.0135676711400254,0.9884957328348757,0.9859872420580276,0.9907796668945881,1.0042691408034323,1.0063088897307648,0.9812938290555817,0.9796459626647186,1.0115788746464052,0.993223259143969,1.0061064652144274
Austria,2022-11-01,1.0157693001680488,0.9697626159091968,1.0053258746743,0.982065668976576,1.0074719417064828,0.9932334122973099,0.987232018954589,0.9781613195921838,1.0067681834883895,0.9847393744707336,0.9926416379976896,1.01491383603241,0.991728414804312,0.9926673709380769,1.010056445650113,1.0222311383090823,1.0226203393585864,1.0029817434931771,1.0028811462167184,0.9875623432577795,0.977038828537405,0.9967162991967904,1.0103577761442015,1.005345003065595,0.9940678635983973,1.0236853927717677,1.0128467782108916,1.0030193202537507,0.982365821403502,1.0151000985335736
Austria,2022-12-01,1.048087853075076,1.2746028101475346,1.0001097372945407,1.0098411596436805,1.0108728661414397,1.1387316338150995,1.125989310052582,0.9844687391803983,1.0110714741423001,1.0295742632020828,1.0041482080229607,1.1397238485462964,1.008033450777282,1.0781184800282781,1.1323108773260833,1.035100868330383,1.0016573575973333,1.12146936261184,1.004536146765061,1.1294061539049371,1.1498706624747348,1.0124837153965573,1.1493708022480496,1.0217068700209138,1.0129790190553702,0.9940832504205633,1.0077147656343703,1.0667044060623294,1.008503882178629,0.9970339544414393
Belgium,2022-01-01,0.9669202491125184,1.093752536183552,1.0865366077341179,1.0434723653646762,1.029676666880735,0.977588687261126,1.003467175665319,0.9407555564622352,1.1713560756110466,1.0707781224255697,1.1410805676679385,1.0507266848282546,0.9536972807367914,1.087252415498768,1.0154827104991164,1.0143520062431335,1.0105859471268603,1.0461692967669771,1.0034082516585117,0.9924498063241839,1.0301878860163052,1.0360127079699648,1.0523103920651045,1.142615642057974,1.0211481012051429,1.0797737403166374,1.0783389307644367,1.134586085785394,1.026974362534777,1.076780230589649
Belgium,2022-02-01,0.9541363112639858,0.9810449398938296,0.9826551612280423,0.9852408191180448,0.9716950319661611,0.9545238597036566,0.9727482902064565,0.9296285923486549,0.986100969757325,1.0118305393521168,0.9707710192134908,1.0306842789806299,1.0233106042536517,0.9771587372670957,0.9946966976987289,0.9925248670562246,1.0020564681268407,0.9840102523765785,1.0489891344920983,1.008012864870817,0.9769994044251336,1.0345905470870949,1.0239034898561294,1.015185459403191,1.0322783509996882,0.9889450667513527,1.0710984434708177,0.9790502319743133,0.9733829194036867,0.9728059385344086
Belgium,2022-03-01,1.0144130474726285,0.9659095113059902,1.0111187076473327,0.9566775875687588,0.9489740671146194,0.9870219879135885,0.9688799525973794,0.9581118937170133,1.001382760166316,0.9795304077822017,0.9961843103080623,0.9482028845452789,0.9985445784864612,0.9582416242810714,0.9983621142601159,0.9624627316984693,0.989261002640651,0.9572945783956852,0.9773885991498253,0.9715310129129041,1.00584396642643,0.9801008610416496,0.9312522106945249,0.9821109938473906,0.9621164689662555,0.9905728341967768,1.0041962091024474,0.9738015336134981,0.9719056006273581,1.0084475540271913
Belgium,2022-04-01,1.0031738276867668,1.0150170837631738,0.9926782070305499,0.993832460347422,0.990278750406535,0.994854894841664,0.9891395080138213,0.9934635634845171,1.0122339523182,0.9909564484098385,0.9955497319745398,1.0005493337080624,1.0123147429387207,0.9784852749459308,0.9997500080618887,1.0059533605929627,1.0172176132911506,1.032572037941073,0.9838538859583492,0.9786034205394695,0.9925725245217536,0.9761866675888646,1.0115959483141712,0.9911425430235239,0.9851045755918715,0.9796981571914356,0.9950192491084903,0.9927702856638129,0.9952848421968246,0.9849044431211125
Belgium,2022-05-01,0.9975182685890198,1.0071538742457689,0.9925127942916006,0.9975657913372376,1.0104986523783706,1.0173454407121212,0.9760184027334647,0.997515456368459,0.997542815946055,0.9886052288165127,0.9792291554190867,1.0029691799598466,1.0033332049063288,0.9821416818601614,1.0129813957232656,0.9841072482135471,1.0262885040015493,1.025378967250451,0.9980739947981823,1.0065767445610978,0.9934337123518714,1.0135578526292208,0.9750841206945468,1.0115053480243443,1.02675062021308,1.0128661990067374,0.9952654592915784,1.0072519031021103,1.0110813405425259,1.0015537637540721
Belgium,2022-06-01,1.0086544587948332,1.0085117600678508,1.014016421976123,1.0259851801113267,1.023150179524664,0.9937700970033237,0.9857112379002019,1.0040422264340467,1.0019082954214424,1.0139255945289967,1.0036858085869247,1.0063505535635506,1.011688505946849,1.0179303622551052,1.0231308416918103,1.0268607502491935,1.004047094564299,1.0043425181303687,0.9984452631841126,1.0124322474051421,1.002315217803076,1.0042739810361538,1.0264345392417888,1.0036855315969904,0.9999336124483977,1.0022345175937926,1.003952943190201,1.0211484651283373,1.011203069456952,1.0263259587155076
Belgium,2022-07-01,1.0140490303618066,0.9940982512831782,0.9875131880857638,0.979666495034502,1.0013635152732312,1.0026386569803771,0.9964978735235549,1.0210821231615645,1.0047287387201609,0.9971073114956707,1.0103501606875285,0.9903372942394029,1.02392222288695,1.020216741910833,1.0083408024829614,1.0163891698294474,1.004432608628766,1.0067621614709434,1.0167543812105082,1.0091780740378808,1.0179526463278643,1.0165455124154545,1.0141400853353724,1.0181693841031274,0.9682094245633431,0.9721374802992706,1.0255008523621105,1.0133217584551388,1.0114475684647033,0.9936463699177153
Belgium,2022-08-01,1.010419508352007,1.0105820586779886,1.020544363161649,0.9994555816561564,1.0216742571221673,1.0217743655555818,1.000006980728943,1.0001653140583384,1.0100010360641694,1.012016839225376,1.0020101882126649,0.9991300291861812,1.0093785554560983,1.0050085126500279,1.0344672437634592,1.0060084796358564,1.010534458988688,1.0024189881624614,0.9825639165660625,1.006466135992776,0.9916696154348097,1.0020252982797304,1.0105487797586445,1.0066317518810406,1.0011753841549353,0.9980820008349802,1.004391309376684,0.9885109656549994,1.0102701708112607,1.0116664152427062
Belgium,2022-09-01,1.0207446287546067,1.0041337441969143,1.0130985304167257,0.9990410122898354,0.9961120973413412,1.0014464262000073,0.9941306985495708,0.9938657692130917,0.9883470362619919,0.9800678397172692,0.9950870946184632,1.00941986625763,0.9981712055218991,0.9836878515850431,1.0047285659213072,0.993377165800082,1.0146280850559897,0.9948996896730952,1.0228177094152666,0.9993990565122979,0.9865448590971284,1.0213551694262886,1.028826671818301,1.0009319376826882,0.9962910819588858,0.9936805677935757,0.9938504477076132,1.0131861788092569,0.977195078589792,1.0403966050859383
Belgium,2022-10-01,0.9790064234576196,0.9862829937754619,0.9940498963560415,0.9770739346933934,1.0382918689002996,0.9847351219404905,1.005600349392283,1.0010886602950098,1.0017934463873792,1.0184819633065807,1.015016352259719,0.9985293994120786,0.9734324636833357,0.9795379574173122,0.9861638109699606,1.000272318497197,0.9948570064472727,0.9771608417072774,1.0114899492301166,0.9916484468953349,0.9766054076793591,0.9834480449575944,0.9750488461814387,0.9898730331071844,0.9966103942932406,0.9477052127558001,0.9764977938641304,0.9925427438334826,0.9957559396965346,0.9997477497816876
Belgium,2022-11-01,1.0226856363992154,1.0056165334111984,0.9861291646335396,0.9754554371457796,0.9850643527148633,0.9959883815770367,1.0367260032269445,0.9944307208315769,1.1091927301416513,1.0191086006756298,1.000572665571507,0.9902378393873987,0.9736235442095685,0.9717991780255208,0.9924750520883984,0.9708495133019924,1.0258105545642129,1.0392433316765621,0.991014947139797,1.0087375129052234,1.0172302130517394,1.0014709748944455,0.9756119936958886,0.9825576470269267,0.9776475237535701,1.0231867335394216,0.991470641833063,0.9968468388219479,1.0062105156646757,1.0185471621335873
Belgium,2022-12-01,1.1117131172794608,1.1176852245109012,0.9792157699978916,1.034481934512786,1.0725683840703537,1.0049924338951692,0.9761276605134017,1.0458630284520656,1.052929220857061,1.0391624358840836,0.9933978654170128,1.116610405484116,1.0156399852595535,1.0417814389618636,1.0738100771255032,1.0049145873951033,1.0331800210803903,1.094395613151379,1.0233547790281026,1.286665888022499,1.066131660246964,1.0131551332012985,1.2053404048702248,1.044220156861847,1.0351407801536183,0.9842700360953818,1.013940090632359,1.0938975388482401,1.0169296255972577,0.9929343841420021
Czech Republic,2022-01-01,1.0033211085006706,1.0503995845232528,0.9884463375473252,1.040823327275713,1.0551202411535436,1.0109321307180725,0.9938219280722108,0.9956486502812215,1.0527518511879226,1.0389343600625427,1.0266976471456077,1.0078160967930856,0.9506497925581624,0.9939227482297773,1.0121083212725508,1.0155658758948096,1.0213191483693174,1.0391306910090785,1.0153048295597307,1.017194101032195,1.0163860336906534,1.051126009350058,1.0372378912372064,1.0463748095771754,1.0217024652823272,0.9936750852100606,0.9772548747640893,0.992101842769317,0.9819495053694131,1.0526688009685496
Czech Republic,2022-02-01,0.9955342605770365,1.0093255914583208,1.0021963797802884,0.9987773043055301,0.9310221726254893,1.0224595559232825,0.9745296565687014,1.0111391820136273,1.0220148292994549,0.9982438310727612,0.966919543028593,1.022826671381069,1.0629269388098357,0.9771486144184207,0.99674978553186,0.9890909854857894,0.9964826547173042,0.9996813298992995,1.0130225225284544,1.0154463226196913,0.9934871776269399,1.0243617895658075,1.0278776578739575,1.031702148101338,1.0088062887697653,0.9722371800207575,0.9961521144606178,0.9658499760245784,0.9742548427092005,0.9772036735907674
Czech Republic,2022-03-01,0.9748137278160017,1.0107050175475154,1.0050452994201133,0.9730034572600803,0.9470867310621852,0.983447896335704,0.9957621139537208,1.021067773419985,1.009131273029931,0.9250689922653259,1.010116920063607,0.9643084293740934,1.0129572207712656,0.959385245732379,0.9510333479665997,0.9981196637111283,0.974643949121503,0.9560173700634157,0.9646529133986964,0.9606042572509225,1.0167254214570298,1.0095137810325538,0.9461549941170454,0.970531042117726,0.9931588889870103,1.0278657853060147,0.9727348421789294,0.9856753538668109,1.0153514071330318,0.9751355026594051
Czech Republic,2022-04-01,0.962600615467684,1.014572136261471,1.0210605228955665,0.9887745102455755,1.0220275885251817,0.9559248311047266,0.960108579220613,0.9506754204507263,1.0306928654177785,1.0058516186198656,0.9628339830819381,0.9819120252017256,0.9535288206902451,1.0084382880051146,0.9792027431351242,1.0103333528399963,1.0086610619396887,1.0302804401631576,1.0028590722748607,1.0073235309458723,0.9858622491145612,0.9849117170049514,1.0092623338743965,0.9483920754853685,1.0078947614047729,1.0242681775524474,1.0248201527087477,0.9468578621543344,1.0092384638545098,0.9752681691619346
Czech Republic,2022-05-01,1.0202292764980485,1.0097661682990857,1.018038691193935,1.0194915348115798,0.9699950665960859,1.02239132343924,0.9925852733520085,1.052568117522312,0.9936418081685963,1.0165355492936263,0.9984927815041312,1.0280311005499856,0.9930275647860435,1.0103923914271753,1.004326374734451,0.9839976194107222,1.0111987108586533,1.0125262681940457,0.9891537895556778,1.029655513847267,0.9906871133758991,1.0419870769733939,1.0244506002022544,0.9841411910952549,0.997963110073984,1.0077665157382205,0.9914297188470864,1.0028536635249345,1.0062293612523143,1.0231292049438736
Czech Republic,2022-06-01,1.008082598449484,0.9963197971373207,1.0217575903579752,1.0103881291353745,0.9949670526749608,1.0335138918402997,1.0077353404579172,1.0090612062980213,1.001013808335122,1.009951370824311,1.0029441288081133,1.0140267725086347,0.9998296184767372,1.0163981613107267,1.0149969349921768,1.0235868431358648,0.9775951706028478,1.0117436668177808,1.017802586844997,1.0017886133807279,0.9947182118428912,1.017960270048422,1.0095880522180545,1.023035569884844,1.0062188095615485,0.9844737682743899,1.0059519650744362,1.0265409344307015,1.0083489455395478,1.0035868119092692
Czech Republic,2022-07-01,1.017543570118151,1.0087069346235098,0.9895113652747027,0.9928398815878973,0.9904395297752518,0.9997032171458434,0.9999301151999445,0.9795767201080157,1.0076595378610154,0.999182064108811,0.9953929586086522,1.0105388918643408,1.0062403452922175,1.0041631394183672,1.0158213595150711,1.0129586501323287,1.0006606325149412,1.0120996615457425,0.9962866840916803,0.9918751273398083,1.0127148333243288,1.0190638564828187,1.0004603137618737,1.0109500105788607,1.0168128131822378,0.9993261673234352,1.0033572494852039,0.9936576372392348,0.9983173863536098,0.9897991656588387
Czech Republic,2022-08-01,1.038175463817834,0.9933095143822117,0.9971969368111744,0.9985638162693189,1.0130303651089292,1.0230414873417129,1.0047002620214456,0.989940123519092,1.0174996960497704,1.0070398590141458,0.9925785643763885,1.0059290851192688,1.0270810607613918,1.0049477561359759,1.026770244290392,1.0014860545286048,1.0231277390472007,0.9935750180344679,1.0054773094209808,0.9946723177352107,1.0115646178484912,1.0180518623510675,1.0065434691248003,1.0034096036198998,1.0027096506201552,0.991778931943532,1.018169664571648,1.0112945583320534,1.0049328596451557,1.0118196112858853
Czech Republic,2022-09-01,1.027582496107431,1.0023152708028038,1.0209541595497622,1.0082929660568474,1.0066070460592866,0.9816448612086621,0.9949577041346347,1.0115261581537514,0.9786058999828016,0.9994664499692167,0.9929367688464562,1.0057036072721162,1.0069010773796896,0.996845455195418,0.9923360057085842,1.002857613084224,1.0116852450683955,1.0001809993389583,0.9847607370970224,1.0329429848635994,0.996526046290817,0.9912465587896976,0.9873724364533104,1.0247136863399047,0.9988315335979585,1.00824499670099,1.011581644792061,1.0181211522995848,0.9896518864581589,0.9749964954926565
Czech Republic,2022-10-01,1.0078493940101858,0.9983113886037378,0.984768203187322,0.9961623033095467,1.0247762481644382,1.0044157810839662,0.9814483311067222,1.0276807531172847,0.99322261312588,0.9657440661809069,0.9830602573396627,0.9716419226151738,0.985600930768643,0.9976561355859984,0.9974062922592049,1.0116021713971362,1.0221224489217722,0.9558719820969305,1.0263481282203812,0.9894941804742704,0.9978096190409232,0.9754363227850773,0.9971579132201788,0.9717801860245635,1.0100078589203252,0.9740191804073943,0.9557905850691876,0.9861447382992085,1.0047869607762578,1.0218276227102345
Czech Republic,2022-11-01,1.0135059386972467,0.9755980400936247,1.029558675406387,0.9808456816357828,0.9794176628279578,0.9935552559109627,0.9434931545804339,0.9447258413300779,0.981808555552884,0.9916289647846309,0.9928490669984835,1.012761300491312,0.9680940373456818,0.9720120717810887,0.9898041400677611,1.0034729233528479,1.036914802308644,0.9872250214799978,0.9753104395835404,0.9638752367754251,0.9424615643586561,0.9877759398456398,0.9973969652805648,0.9756660186518226,0.9934211551402018,1.0249129460819724,1.0517928495607411,0.9954308640107128,0.9566429409668544,1.0122618261469003
Czech Republic,2022-12-01,0.9808219091710976,1.0603799930795659,0.9600862199142374,1.000586307293741,1.0367705151779216,1.0022709901159692,0.8988487125378003,0.9601033409852854,1.0066481107452196,1.034909238964256,1.0046445263888777,1.0455533713638392,1.0183528365622534,0.99606532327303,1.024230632153878,0.9816376223886375,0.9889463239220629,1.015010815157728,0.9686388191785865,1.0518932536787435,0.9790942556882983,1.021120481358172,1.0501487371291287,1.0029652136082612,1.0092381334891363,0.9468185802793904,1.0017075328967797,1.0285147487874673,1.044405417569234,0.9988156106560995
Denmark (East),2022-01-01,0.989267745159182,1.107257908028486,1.1286529853032867,1.003170051887436,0.9568118399288221,0.9971445234032938,1.0013668867575902,0.8869151601921651,1.1303328913015067,1.0059348832955834,1.0980234414193182,1.0487313834765704,0.9857826938786561,1.0953960779337593,1.0521625681332174,1.032084993677271,1.0148395180519583,1.0767246084676587,1.0132395836443575,0.9640207369667588,0.9866159950170074,1.0210576323580034,1.0605498241160964,1.2120206213455431,1.0517676490373313,0.9508470840656305,1.0607168677642635,1.0430964097685331,0.9881107615104932,1.0459176084493105
Denmark (East),2022-02-01,1.012836684412493,1.0000510460276246,0.9739701835189895,0.9732967471919456,0.9665067659650912,1.043539001721951,0.9781620432486469,0.9540597163231687,1.046212540220462,1.058870169826937,1.0494177622417427,1.0318163465888386,1.0684470029356112,0.9465094399450059,1.0168998100136968,0.9946622916346797,1.0189025160719583,1.0216093075949866,1.0492577831291703,0.9824510043815617,1.0632603572700852,0.9759601200424196,0.9698278087186791,0.9732756341447366,1.0063499613828144,1.0214798963469727,1.049965141973661,1.0241688893797254,0.9813638744351346,0.9899110030629977
Denmark (East),2022-03-01,1.076213487203536,1.033455481971072,1.0138659708133195,1.0129272663372446,1.003074475153107,0.9852839153596886,0.9850309912158506,1.0121912591675122,1.0002126405535174,0.9578888949711813,1.0329976894459123,0.9790564929707463,1.0287183947709553,0.9956824007547185,1.016737569680696,1.0229007918354462,1.063708766247019,0.9393203957501509,0.9812366055300545,0.9616692731878608,1.015929432363098,0.9687192913152591,0.9777763641605672,1.014940900362505,0.9937106849308847,1.0213199352128346,0.9827389437042405,1.027696896717132,0.9529950692366433,1.045788698050809
Denmark (East),2022-04-01,1.0299817836051604,1.0198361416622705,1.013207757670723,0.9811344187456953,1.0020688346469977,1.0642911914414497,0.9865648600944849,1.1072042542143428,0.9947826311369508,1.04324885986139,1.0202349825937342,1.0378748175278112,0.9568157524134393,0.9924952487957879,0.9765035277738344,0.9922762961261807,1.0234956389365273,1.032048046317751,1.0018495750903276,0.9906273117406145,1.012771034066165,0.9841035621598349,0.9910421167443694,1.0125824487228694,1.0270414006729705,1.0161570522158956,1.0029533325795092,1.0169669027405677,1.042408902264495,0.9919056003811202
Denmark (East),2022-05-01,1.018805232732508,0.8970622304457792,1.005358933321917,1.036891713579211,0.9153589564808944,1.0257276056282034,0.9025177998295096,1.0271528978443436,1.0214337203368875,1.014368895827688,1.0711677513344389,1.0476432271385596,0.7374632997342705,1.0046981860496627,0.9589635000085602,0.9252630672302267,1.0518303832381164,1.0474063094198265,1.0167055144752897,0.8993140987743246,1.0154872875315009,1.0388448919946836,1.004287803181904,0.9966341533869937,0.9274199754655754,1.020415273142709,1.0170258739961777,0.9895535500647041,1.0425852585709503,1.0440672672491413
Denmark (East),2022-06-01,1.006772247875862,1.0265476736762074,1.0188476509382811,1.0234218773233272,1.0426398256374474,0.9913196342565903,1.013516855211568,1.000899804157015,1.007293014506829,1.0381705163834554,1.0186055356277783,1.0017931545820256,1.0065821288539303,1.0139795886285596,1.0747462973409097,1.01806428391114,1.0049997263369403,1.0061062072772224,1.0227225079305846,1.0584656679440518,1.011211844070361,1.0077189325093194,1.0244036957093015,1.0233779646185335,1.0285287159657648,1.0255162826004192,1.0056418354337844,1.0188804485374447,1.019190489135711,1.0157493183753699
Denmark (East),2022-07-01,1.0368358803281477,1.0092422146515125,1.0141675833885906,1.05357154795994,1.0080494415430847,1.0183877781081825,1.0142700619053449,1.0195261199521028,1.0172762124814032,1.020145711932747,1.0168069424555317,1.021779114120521,1.0142654506472004,1.0031367098759432,0.99968299049821,1.0171781637127175,1.0089873450497684,1.022569366753353,1.0243367661339737,1.0221772526542028,1.0197588545261904,1.0554884030758984,1.0158246152884642,1.0203159038731269,1.0116653047977542,1.039916589174374,1.0433304871938767,1.0330880331606547,1.0196527335609533,1.0185480684651946
Denmark (East),2022-08-01,1.0308866730206099,1.012183444146866,1.0023125976621274,1.0047948435059904,1.0296927234474316,1.0121294027461234,0.9898504760883462,1.0036626878859245,1.0401531239016193,1.0155669045976665,0.9989199326061414,1.0217325053257902,1.0038945089766418,1.0218994906678935,1.0372520273856136,1.0148720011854129,1.0101064279677618,1.001427928176376,1.0290296185879324,1.0059022344933453,0.9997594693121158,1.0120775796706976,1.0090914670025917,1.0057203339439829,1.0002501727372317,1.0005474470534583,1.0231975138521654,0.9983674786604427,1.0180646173194328,1.0122259504115125
Denmark (East),2022-09-01,1.024521359866976,1.0139062381198054,1.0018178349201834,1.0238251675795582,1.0154120904887685,1.0235955529394876,0.9995393799224241,1.0102467153431176,0.9739879038988338,1.012855110050898,0.9961517235613172,1.0248142132795903,0.9977191193032654,1.0064872448155726,0.9905346835681627,1.0149752952195068,0.9935926804681389,1.0070156092060212,1.0148989903435148,1.0096399203793702,1.019956368157251,1.014157948282442,1.0101045814455683,1.0139480092318798,0.9966167947604095,1.0104487456821767,1.0118641338587833,0.9978898731408318,1.003499770518408,1.006459745976745
Denmark (East),2022-10-01,1.00146990514557,0.9940841415126331,1.0115196734967125,0.9796795559266523,1.0088726588216155,1.0054647024941896,1.0109337872507533,1.0324521252347465,1.0306864500007045,1.0514420238484214,1.0046239700536204,1.0376345180154234,1.0328765579592403,0.9903982365105272,1.0115264298034918,1.0274611246220706,1.024494559297202,0.9892248051806437,1.0310593084537387,0.9978515554007358,1.0027646866986133,0.996424894695515,1.000476096804355,0.9817849526286221,1.0062119373084295,0.968520294554322,0.9902466467133665,0.9792449063339453,1.0187011328920756,1.011790940300476
Denmark (East),2022-11-01,1.0411254108898476,0.9210092274109101,1.051899549596621,0.9491561221126226,0.9763484891045177,0.9934872107479344,1.0728677517118073,1.0032100647475106,0.9061468759319686,1.0212241030682105,1.0161741802993183,0.9961991569880615,0.9454034026073653,0.9568798040688956,1.0069743604113035,1.0030406595056125,1.0474624963800783,0.9887850700030371,1.0283197869786451,0.9828378297584217,0.9764484711405496,0.9746290487153499,0.9572813189971312,0.9938118800588938,1.004274561421316,1.0477605860488555,1.0658835826502724,1.015528665501444,0.9852979950088456,1.0358272476867236
